10025	10025	F	2	0	Symbian	auto	4G	27.129.32.0	18701410025	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10026	10026	F	2	0	Symbian	auto	4G	27.129.32.0	18701410026	1	300	1556553600	0	1.0	startVideo	1556553600
10026	10026	F	2	0	Symbian	auto	4G	27.129.32.0	18701410026	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10027	10027	F	2	0	Symbian	auto	4G	27.129.32.0	18701410027	1	300	1556553600	0	1.0	startVideo	1556553600
10027	10027	F	2	0	Symbian	auto	4G	27.129.32.0	18701410027	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10028	10028	F	2	0	Symbian	auto	4G	27.129.32.0	18701410028	1	300	1556553600	0	1.0	startVideo	1556553600
10028	10028	F	2	0	Symbian	auto	4G	27.129.32.0	18701410028	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10029	10029	F	2	0	Symbian	auto	4G	27.129.32.0	18701410029	1	300	1556553600	0	1.0	startVideo	1556553600
10029	10029	F	2	0	Symbian	auto	4G	27.129.32.0	18701410029	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10030	10030	F	2	0	Symbian	auto	4G	27.129.32.0	18701410030	1	300	1556553600	0	1.0	startVideo	1556553600
10030	10030	F	2	0	Symbian	auto	4G	27.129.32.0	18701410030	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10031	10031	F	2	0	Symbian	auto	4G	27.129.32.0	18701410031	1	300	1556553600	0	1.0	startVideo	1556553600
10031	10031	F	2	0	Symbian	auto	4G	27.129.32.0	18701410031	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10032	10032	F	2	0	Symbian	auto	4G	27.129.32.0	18701410032	1	300	1556553600	0	1.0	startVideo	1556553600
10032	10032	F	2	0	Symbian	auto	4G	27.129.32.0	18701410032	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10033	10033	F	2	0	Symbian	auto	4G	27.129.32.0	18701410033	1	300	1556553600	0	1.0	startVideo	1556553600
10033	10033	F	2	0	Symbian	auto	4G	27.129.32.0	18701410033	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10034	10034	F	2	0	Symbian	auto	4G	27.129.32.0	18701410034	1	300	1556553600	0	1.0	startVideo	1556553600
10034	10034	F	2	0	Symbian	auto	4G	27.129.32.0	18701410034	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10035	10035	F	2	0	Symbian	auto	4G	27.129.32.0	18701410035	1	300	1556553600	0	1.0	startVideo	1556553600
10035	10035	F	2	0	Symbian	auto	4G	27.129.32.0	18701410035	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10036	10036	F	2	0	Symbian	auto	4G	27.129.32.0	18701410036	1	300	1556553600	0	1.0	startVideo	1556553600
10036	10036	F	2	0	Symbian	auto	4G	27.129.32.0	18701410036	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10037	10037	F	2	0	Symbian	auto	4G	27.129.32.0	18701410037	1	300	1556553600	0	1.0	startVideo	1556553600
10037	10037	F	2	0	Symbian	auto	4G	27.129.32.0	18701410037	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10038	10038	F	2	0	Symbian	auto	4G	27.129.32.0	18701410038	1	300	1556553600	0	1.0	startVideo	1556553600
10038	10038	F	2	0	Symbian	auto	4G	27.129.32.0	18701410038	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10039	10039	F	2	0	Symbian	auto	4G	27.129.32.0	18701410039	1	300	1556553600	0	1.0	startVideo	1556553600
10039	10039	F	2	0	Symbian	auto	4G	27.129.32.0	18701410039	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10040	10040	F	2	0	Symbian	auto	4G	27.129.32.0	18701410040	1	300	1556553600	0	1.0	startVideo	1556553600
10040	10040	F	2	0	Symbian	auto	4G	27.129.32.0	18701410040	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10041	10041	F	2	0	Symbian	auto	4G	27.129.32.0	18701410041	1	300	1556553600	0	1.0	startVideo	1556553600
10041	10041	F	2	0	Symbian	auto	4G	27.129.32.0	18701410041	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10042	10042	F	2	0	Symbian	auto	4G	27.129.32.0	18701410042	1	300	1556553600	0	1.0	startVideo	1556553600
10042	10042	F	2	0	Symbian	auto	4G	27.129.32.0	18701410042	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10043	10043	F	2	0	Symbian	auto	4G	27.129.32.0	18701410043	1	300	1556553600	0	1.0	startVideo	1556553600
10043	10043	F	2	0	Symbian	auto	4G	27.129.32.0	18701410043	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10044	10044	F	2	0	Symbian	auto	4G	27.129.32.0	18701410044	1	300	1556553600	0	1.0	startVideo	1556553600
10044	10044	F	2	0	Symbian	auto	4G	27.129.32.0	18701410044	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10045	10045	F	2	0	Symbian	auto	4G	27.129.32.0	18701410045	1	300	1556553600	0	1.0	startVideo	1556553600
10045	10045	F	2	0	Symbian	auto	4G	27.129.32.0	18701410045	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10046	10046	F	2	0	Symbian	auto	4G	27.129.32.0	18701410046	1	300	1556553600	0	1.0	startVideo	1556553600
10046	10046	F	2	0	Symbian	auto	4G	27.129.32.0	18701410046	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10047	10047	F	2	0	Symbian	auto	4G	27.129.32.0	18701410047	1	300	1556553600	0	1.0	startVideo	1556553600
10047	10047	F	2	0	Symbian	auto	4G	27.129.32.0	18701410047	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10048	10048	F	2	0	Symbian	auto	4G	27.129.32.0	18701410048	1	300	1556553600	0	1.0	startVideo	1556553600
10048	10048	F	2	0	Symbian	auto	4G	27.129.32.0	18701410048	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10049	10049	F	2	0	Symbian	auto	4G	27.129.32.0	18701410049	1	300	1556553600	0	1.0	startVideo	1556553600
10049	10049	F	2	0	Symbian	auto	4G	27.129.32.0	18701410049	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10050	10050	F	2	0	Symbian	auto	4G	27.129.32.0	18701410050	1	300	1556553600	0	1.0	startVideo	1556553600
10050	10050	F	2	0	Symbian	auto	4G	27.129.32.0	18701410050	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10051	10051	F	2	0	Symbian	auto	4G	27.129.32.0	18701410051	1	300	1556553600	0	1.0	startVideo	1556553600
10051	10051	F	2	0	Symbian	auto	4G	27.129.32.0	18701410051	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10052	10052	F	2	0	Symbian	auto	4G	27.129.32.0	18701410052	1	300	1556553600	0	1.0	startVideo	1556553600
10052	10052	F	2	0	Symbian	auto	4G	27.129.32.0	18701410052	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10053	10053	F	2	0	Symbian	auto	4G	27.129.32.0	18701410053	1	300	1556553600	0	1.0	startVideo	1556553600
10053	10053	F	2	0	Symbian	auto	4G	27.129.32.0	18701410053	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10054	10054	F	2	0	Symbian	auto	4G	27.129.32.0	18701410054	1	300	1556553600	0	1.0	startVideo	1556553600
10054	10054	F	2	0	Symbian	auto	4G	27.129.32.0	18701410054	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10055	10055	F	2	0	Symbian	auto	4G	27.129.32.0	18701410055	1	300	1556553600	0	1.0	startVideo	1556553600
10055	10055	F	2	0	Symbian	auto	4G	27.129.32.0	18701410055	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10056	10056	F	2	0	Symbian	auto	4G	27.129.32.0	18701410056	1	300	1556553600	0	1.0	startVideo	1556553600
10056	10056	F	2	0	Symbian	auto	4G	27.129.32.0	18701410056	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10057	10057	F	2	0	Symbian	auto	4G	27.129.32.0	18701410057	1	300	1556553600	0	1.0	startVideo	1556553600
10057	10057	F	2	0	Symbian	auto	4G	27.129.32.0	18701410057	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10058	10058	F	2	0	Symbian	auto	4G	27.129.32.0	18701410058	1	300	1556553600	0	1.0	startVideo	1556553600
10058	10058	F	2	0	Symbian	auto	4G	27.129.32.0	18701410058	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10059	10059	F	2	0	Symbian	auto	4G	27.129.32.0	18701410059	1	300	1556553600	0	1.0	startVideo	1556553600
10059	10059	F	2	0	Symbian	auto	4G	27.129.32.0	18701410059	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10060	10060	F	2	0	Symbian	auto	4G	27.129.32.0	18701410060	1	300	1556553600	0	1.0	startVideo	1556553600
10060	10060	F	2	0	Symbian	auto	4G	27.129.32.0	18701410060	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10061	10061	F	2	0	Symbian	auto	4G	27.129.32.0	18701410061	1	300	1556553600	0	1.0	startVideo	1556553600
10061	10061	F	2	0	Symbian	auto	4G	27.129.32.0	18701410061	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10062	10062	F	2	0	Symbian	auto	4G	27.129.32.0	18701410062	1	300	1556553600	0	1.0	startVideo	1556553600
10062	10062	F	2	0	Symbian	auto	4G	27.129.32.0	18701410062	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10063	10063	F	2	0	Symbian	auto	4G	27.129.32.0	18701410063	1	300	1556553600	0	1.0	startVideo	1556553600
10063	10063	F	2	0	Symbian	auto	4G	27.129.32.0	18701410063	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10064	10064	F	2	0	Symbian	auto	4G	27.129.32.0	18701410064	1	300	1556553600	0	1.0	startVideo	1556553600
10064	10064	F	2	0	Symbian	auto	4G	27.129.32.0	18701410064	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10065	10065	F	2	0	Symbian	auto	4G	27.129.32.0	18701410065	1	300	1556553600	0	1.0	startVideo	1556553600
10065	10065	F	2	0	Symbian	auto	4G	27.129.32.0	18701410065	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10066	10066	F	2	0	Symbian	auto	4G	27.129.32.0	18701410066	1	300	1556553600	0	1.0	startVideo	1556553600
10066	10066	F	2	0	Symbian	auto	4G	27.129.32.0	18701410066	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10067	10067	F	2	0	Symbian	auto	4G	27.129.32.0	18701410067	1	300	1556553600	0	1.0	startVideo	1556553600
10067	10067	F	2	0	Symbian	auto	4G	27.129.32.0	18701410067	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10068	10068	F	2	0	Symbian	auto	4G	27.129.32.0	18701410068	1	300	1556553600	0	1.0	startVideo	1556553600
10068	10068	F	2	0	Symbian	auto	4G	27.129.32.0	18701410068	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10069	10069	F	2	0	Symbian	auto	4G	27.129.32.0	18701410069	1	300	1556553600	0	1.0	startVideo	1556553600
10069	10069	F	2	0	Symbian	auto	4G	27.129.32.0	18701410069	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10070	10070	F	2	0	Symbian	auto	4G	27.129.32.0	18701410070	1	300	1556553600	0	1.0	startVideo	1556553600
10070	10070	F	2	0	Symbian	auto	4G	27.129.32.0	18701410070	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10071	10071	F	2	0	Symbian	auto	4G	27.129.32.0	18701410071	1	300	1556553600	0	1.0	startVideo	1556553600
10071	10071	F	2	0	Symbian	auto	4G	27.129.32.0	18701410071	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10072	10072	F	2	0	Symbian	auto	4G	27.129.32.0	18701410072	1	300	1556553600	0	1.0	startVideo	1556553600
10072	10072	F	2	0	Symbian	auto	4G	27.129.32.0	18701410072	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10073	10073	F	2	0	Symbian	auto	4G	27.129.32.0	18701410073	1	300	1556553600	0	1.0	startVideo	1556553600
10073	10073	F	2	0	Symbian	auto	4G	27.129.32.0	18701410073	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10074	10074	F	2	0	Symbian	auto	4G	27.129.32.0	18701410074	1	300	1556553600	0	1.0	startVideo	1556553600
10074	10074	F	2	0	Symbian	auto	4G	27.129.32.0	18701410074	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10075	10075	F	2	0	Symbian	auto	4G	27.129.32.0	18701410075	1	300	1556553600	0	1.0	startVideo	1556553600
10075	10075	F	2	0	Symbian	auto	4G	27.129.32.0	18701410075	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10076	10076	F	2	0	Symbian	auto	4G	27.129.32.0	18701410076	1	300	1556553600	0	1.0	startVideo	1556553600
10076	10076	F	2	0	Symbian	auto	4G	27.129.32.0	18701410076	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10077	10077	F	2	0	Symbian	auto	4G	27.129.32.0	18701410077	1	300	1556553600	0	1.0	startVideo	1556553600
10077	10077	F	2	0	Symbian	auto	4G	27.129.32.0	18701410077	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10078	10078	F	2	0	Symbian	auto	4G	27.129.32.0	18701410078	1	300	1556553600	0	1.0	startVideo	1556553600
10078	10078	F	2	0	Symbian	auto	4G	27.129.32.0	18701410078	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10079	10079	F	2	0	Symbian	auto	4G	27.129.32.0	18701410079	1	300	1556553600	0	1.0	startVideo	1556553600
10079	10079	F	2	0	Symbian	auto	4G	27.129.32.0	18701410079	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10080	10080	F	2	0	Symbian	auto	4G	27.129.32.0	18701410080	1	300	1556553600	0	1.0	startVideo	1556553600
10080	10080	F	2	0	Symbian	auto	4G	27.129.32.0	18701410080	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10081	10081	F	2	0	Symbian	auto	4G	27.129.32.0	18701410081	1	300	1556553600	0	1.0	startVideo	1556553600
10081	10081	F	2	0	Symbian	auto	4G	27.129.32.0	18701410081	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10082	10082	F	2	0	Symbian	auto	4G	27.129.32.0	18701410082	1	300	1556553600	0	1.0	startVideo	1556553600
10082	10082	F	2	0	Symbian	auto	4G	27.129.32.0	18701410082	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10083	10083	F	2	0	Symbian	auto	4G	27.129.32.0	18701410083	1	300	1556553600	0	1.0	startVideo	1556553600
10083	10083	F	2	0	Symbian	auto	4G	27.129.32.0	18701410083	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10084	10084	F	2	0	Symbian	auto	4G	27.129.32.0	18701410084	1	300	1556553600	0	1.0	startVideo	1556553600
10084	10084	F	2	0	Symbian	auto	4G	27.129.32.0	18701410084	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10085	10085	F	2	0	Symbian	auto	4G	27.129.32.0	18701410085	1	300	1556553600	0	1.0	startVideo	1556553600
10085	10085	F	2	0	Symbian	auto	4G	27.129.32.0	18701410085	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10086	10086	F	2	0	Symbian	auto	4G	27.129.32.0	18701410086	1	300	1556553600	0	1.0	startVideo	1556553600
10086	10086	F	2	0	Symbian	auto	4G	27.129.32.0	18701410086	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10087	10087	F	2	0	Symbian	auto	4G	27.129.32.0	18701410087	1	300	1556553600	0	1.0	startVideo	1556553600
10087	10087	F	2	0	Symbian	auto	4G	27.129.32.0	18701410087	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10088	10088	F	2	0	Symbian	auto	4G	27.129.32.0	18701410088	1	300	1556553600	0	1.0	startVideo	1556553600
10088	10088	F	2	0	Symbian	auto	4G	27.129.32.0	18701410088	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10089	10089	F	2	0	Symbian	auto	4G	27.129.32.0	18701410089	1	300	1556553600	0	1.0	startVideo	1556553600
10089	10089	F	2	0	Symbian	auto	4G	27.129.32.0	18701410089	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10090	10090	F	2	0	Symbian	auto	4G	27.129.32.0	18701410090	1	300	1556553600	0	1.0	startVideo	1556553600
10090	10090	F	2	0	Symbian	auto	4G	27.129.32.0	18701410090	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10091	10091	F	2	0	Symbian	auto	4G	27.129.32.0	18701410091	1	300	1556553600	0	1.0	startVideo	1556553600
10091	10091	F	2	0	Symbian	auto	4G	27.129.32.0	18701410091	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10092	10092	F	2	0	Symbian	auto	4G	27.129.32.0	18701410092	1	300	1556553600	0	1.0	startVideo	1556553600
10092	10092	F	2	0	Symbian	auto	4G	27.129.32.0	18701410092	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10093	10093	F	2	0	Symbian	auto	4G	27.129.32.0	18701410093	1	300	1556553600	0	1.0	startVideo	1556553600
10093	10093	F	2	0	Symbian	auto	4G	27.129.32.0	18701410093	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10094	10094	F	2	0	Symbian	auto	4G	27.129.32.0	18701410094	1	300	1556553600	0	1.0	startVideo	1556553600
10094	10094	F	2	0	Symbian	auto	4G	27.129.32.0	18701410094	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10095	10095	F	2	0	Symbian	auto	4G	27.129.32.0	18701410095	1	300	1556553600	0	1.0	startVideo	1556553600
10095	10095	F	2	0	Symbian	auto	4G	27.129.32.0	18701410095	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10096	10096	F	2	0	Symbian	auto	4G	27.129.32.0	18701410096	1	300	1556553600	0	1.0	startVideo	1556553600
10096	10096	F	2	0	Symbian	auto	4G	27.129.32.0	18701410096	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10097	10097	F	2	0	Symbian	auto	4G	27.129.32.0	18701410097	1	300	1556553600	0	1.0	startVideo	1556553600
10097	10097	F	2	0	Symbian	auto	4G	27.129.32.0	18701410097	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10098	10098	F	2	0	Symbian	auto	4G	27.129.32.0	18701410098	1	300	1556553600	0	1.0	startVideo	1556553600
10098	10098	F	2	0	Symbian	auto	4G	27.129.32.0	18701410098	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10099	10099	F	2	0	Symbian	auto	4G	27.129.32.0	18701410099	1	300	1556553600	0	1.0	startVideo	1556553600
10099	10099	F	2	0	Symbian	auto	4G	27.129.32.0	18701410099	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10100	10100	F	2	0	Symbian	auto	4G	27.129.32.0	18701410100	1	300	1556553600	0	1.0	startVideo	1556553600
10100	10100	F	2	0	Symbian	auto	4G	27.129.32.0	18701410100	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10101	10101	F	2	0	Symbian	auto	4G	27.129.32.0	18701410101	1	300	1556553600	0	1.0	startVideo	1556553600
10101	10101	F	2	0	Symbian	auto	4G	27.129.32.0	18701410101	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10102	10102	F	2	0	Symbian	auto	4G	27.129.32.0	18701410102	1	300	1556553600	0	1.0	startVideo	1556553600
10102	10102	F	2	0	Symbian	auto	4G	27.129.32.0	18701410102	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10103	10103	F	2	0	Symbian	auto	4G	27.129.32.0	18701410103	1	300	1556553600	0	1.0	startVideo	1556553600
10103	10103	F	2	0	Symbian	auto	4G	27.129.32.0	18701410103	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10104	10104	F	2	0	Symbian	auto	4G	27.129.32.0	18701410104	1	300	1556553600	0	1.0	startVideo	1556553600
10104	10104	F	2	0	Symbian	auto	4G	27.129.32.0	18701410104	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10105	10105	F	2	0	Symbian	auto	4G	27.129.32.0	18701410105	1	300	1556553600	0	1.0	startVideo	1556553600
10105	10105	F	2	0	Symbian	auto	4G	27.129.32.0	18701410105	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10106	10106	F	2	0	Symbian	auto	4G	27.129.32.0	18701410106	1	300	1556553600	0	1.0	startVideo	1556553600
10106	10106	F	2	0	Symbian	auto	4G	27.129.32.0	18701410106	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10107	10107	F	2	0	Symbian	auto	4G	27.129.32.0	18701410107	1	300	1556553600	0	1.0	startVideo	1556553600
10107	10107	F	2	0	Symbian	auto	4G	27.129.32.0	18701410107	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10108	10108	F	2	0	Symbian	auto	4G	27.129.32.0	18701410108	1	300	1556553600	0	1.0	startVideo	1556553600
10108	10108	F	2	0	Symbian	auto	4G	27.129.32.0	18701410108	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10109	10109	F	2	0	Symbian	auto	4G	27.129.32.0	18701410109	1	300	1556553600	0	1.0	startVideo	1556553600
10109	10109	F	2	0	Symbian	auto	4G	27.129.32.0	18701410109	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10110	10110	F	2	0	Symbian	auto	4G	27.129.32.0	18701410110	1	300	1556553600	0	1.0	startVideo	1556553600
10110	10110	F	2	0	Symbian	auto	4G	27.129.32.0	18701410110	1	300	1556553600	1556553700	1.0	endVideo	1556553600
10111	10111	F	2	0	Symbian	auto	4G	27.129.32.0	18701410111	1	300	1556553600	0	1.0	startVideo	1556553600
10111	10111	F	2	0	Symbian	auto	4G	27.129.32.0	18701410111	1	300	1556553600	1556553700	1.0	endVideo	1556553600
